payment_id,customer_id,film_id,store_id,payment_date,sale_amount,rental_date,return_date
25678,312,147,1,2007-04-08T07:56:02.996+08:00,3.99,2005-07-08T09:27:36.000+08:00,2005-07-16T14:56:36.000+08:00
19306,213,31,1,2007-02-20T00:22:34.996+08:00,4.99,2005-06-20T01:54:08.000+08:00,2005-06-23T06:33:08.000+08:00
22744,6,562,2,2007-03-23T05:09:58.996+08:00,0.99,2005-08-23T06:41:32.000+08:00,2005-08-28T08:51:32.000+08:00
20086,329,951,2,2007-03-01T09:05:37.996+08:00,0.99,2005-08-01T10:37:11.000+08:00,2005-08-03T10:01:11.000+08:00
26156,354,282,1,2007-04-26T21:21:11.996+08:00,0.99,2005-07-26T22:52:45.000+08:00,2005-07-28T18:32:45.000+08:00
22666,206,444,2,2007-03-23T08:10:47.996+08:00,7.99,2005-08-23T09:42:21.000+08:00,2005-08-29T12:22:21.000+08:00
29870,79,827,1,2007-04-08T01:55:31.996+08:00,4.99,2005-07-08T03:27:05.000+08:00,2005-07-11T07:44:05.000+08:00
22379,570,760,2,2007-03-21T22:13:19.996+08:00,3.99,2005-08-21T23:44:53.000+08:00,2005-08-27T20:33:53.000+08:00
29735,67,442,1,2007-04-11T07:02:46.996+08:00,2.99,2005-07-11T08:34:20.000+08:00,2005-07-13T03:31:20.000+08:00
30046,94,331,2,2007-04-10T22:33:16.996+08:00,4.99,2005-07-11T00:04:50.000+08:00,2005-07-19T03:36:50.000+08:00
30734,153,218,2,2007-04-30T13:56:07.996+08:00,0.99,2005-07-31T15:27:41.000+08:00,2005-08-06T16:25:41.000+08:00
30654,146,145,2,2007-04-08T23:44:39.996+08:00,4.99,2005-07-09T01:16:13.000+08:00,2005-07-14T21:55:13.000+08:00
30332,119,241,1,2007-04-09T12:51:09.996+08:00,0.99,2005-07-09T14:22:43.000+08:00,2005-07-12T08:27:43.000+08:00
22564,592,218,2,2007-03-18T15:52:41.996+08:00,0.99,2005-08-18T17:24:15.000+08:00,2005-08-21T15:56:15.000+08:00
20791,402,957,1,2007-03-22T22:40:18.996+08:00,4.99,2005-08-23T00:11:52.000+08:00,2005-08-24T02:35:52.000+08:00
21119,436,89,2,2007-03-20T12:15:04.996+08:00,2.99,2005-08-20T13:46:38.000+08:00,2005-08-29T13:07:38.000+08:00
19981,315,829,2,2007-03-21T01:24:00.996+08:00,2.99,2005-08-21T02:55:34.000+08:00,2005-08-27T00:13:34.000+08:00
28996,1,174,1,2007-04-09T15:06:27.996+08:00,4.99,2005-07-09T16:38:01.000+08:00,2005-07-13T18:02:01.000+08:00
23416,76,173,2,2007-03-22T13:50:22.996+08:00,4.99,2005-08-22T15:21:56.000+08:00,2005-08-28T09:40:56.000+08:00
26412,375,184,1,2007-04-06T21:40:38.996+08:00,6.99,2005-07-06T23:12:12.000+08:00,2005-07-13T01:47:12.000+08:00
21611,486,231,1,2007-03-19T07:53:32.996+08:00,4.99,2005-08-19T09:25:06.000+08:00,2005-08-28T11:18:06.000+08:00
30461,129,59,1,2007-04-30T16:55:02.996+08:00,7.99,2005-07-31T18:26:36.000+08:00,2005-08-09T16:16:36.000+08:00
22080,537,672,1,2007-03-22T12:36:32.996+08:00,2.99,2005-08-22T14:08:06.000+08:00,2005-08-25T08:25:06.000+08:00
28809,591,389,1,2007-04-28T19:16:38.996+08:00,3.99,2005-07-28T20:48:12.000+08:00,2005-08-01T20:07:12.000+08:00
18478,204,106,1,2007-02-17T00:53:38.996+08:00,4.99,2005-06-17T02:25:12.000+08:00,2005-06-23T03:16:12.000+08:00
21291,454,388,2,2007-03-18T05:46:36.996+08:00,0.99,2005-08-18T07:18:10.000+08:00,2005-08-19T05:49:10.000+08:00
17939,454,27,1,2007-02-16T23:45:57.996+08:00,1.99,2005-06-17T01:17:31.000+08:00,2005-06-25T02:11:31.000+08:00
18961,118,489,2,2007-02-18T01:40:55.996+08:00,0.99,2005-06-18T03:12:29.000+08:00,2005-06-20T06:08:29.000+08:00
17928,452,356,1,2007-02-15T21:21:29.996+08:00,5.99,2005-06-15T22:53:03.000+08:00,2005-06-23T18:56:03.000+08:00
30786,157,244,1,2007-04-30T23:13:53.996+08:00,4.99,2005-08-01T00:45:27.000+08:00,2005-08-04T22:45:27.000+08:00
18228,532,31,1,2007-02-16T11:08:49.996+08:00,4.99,2005-06-16T12:40:23.000+08:00,2005-06-20T09:18:23.000+08:00
21949,523,705,1,2007-03-22T08:09:35.996+08:00,2.99,2005-08-22T09:41:09.000+08:00,2005-08-23T12:49:09.000+08:00
18673,42,51,2,2007-02-17T13:55:59.996+08:00,2.99,2005-06-17T15:27:33.000+08:00,2005-06-20T13:04:33.000+08:00
24798,229,370,2,2007-03-19T21:56:41.996+08:00,4.99,2005-08-19T23:28:15.000+08:00,2005-08-25T04:44:15.000+08:00
29779,71,629,2,2007-04-28T18:14:32.996+08:00,2.99,2005-07-28T19:46:06.000+08:00,2005-08-06T16:10:06.000+08:00
17775,409,568,2,2007-02-18T07:14:25.996+08:00,8.99,2005-06-18T08:45:59.000+08:00,2005-06-26T05:06:59.000+08:00
25396,289,693,1,2007-04-06T02:57:39.996+08:00,2.99,2005-07-06T04:29:13.000+08:00,2005-07-07T23:49:13.000+08:00
20728,395,277,1,2007-03-21T11:39:06.996+08:00,5.99,2005-08-21T13:10:40.000+08:00,2005-08-26T16:49:40.000+08:00
26586,391,114,2,2007-04-28T14:04:07.996+08:00,0.99,2005-07-28T15:35:41.000+08:00,2005-07-30T20:06:41.000+08:00
30938,171,307,1,2007-04-10T06:14:38.996+08:00,5.99,2005-07-10T07:46:12.000+08:00,2005-07-17T07:48:12.000+08:00
24432,181,245,2,2007-03-19T21:16:35.996+08:00,2.99,2005-08-19T22:48:09.000+08:00,2005-08-25T02:09:09.000+08:00
29378,35,312,1,2007-04-11T21:13:00.996+08:00,4.99,2005-07-11T22:44:34.000+08:00,2005-07-12T22:18:34.000+08:00
26999,428,17,1,2007-04-28T07:01:19.996+08:00,6.99,2005-07-28T08:32:53.000+08:00,2005-08-06T11:59:53.000+08:00
25171,268,726,1,2007-04-11T06:18:19.996+08:00,3.99,2005-07-11T07:49:53.000+08:00,2005-07-19T04:56:53.000+08:00
22174,548,604,2,2007-03-21T20:20:58.996+08:00,6.99,2005-08-21T21:52:32.000+08:00,2005-08-31T00:03:32.000+08:00
20392,361,303,1,2007-03-21T09:50:12.996+08:00,0.99,2005-08-21T11:21:46.000+08:00,2005-08-25T13:15:46.000+08:00
29991,90,556,2,2007-04-07T18:35:11.996+08:00,4.99,2005-07-07T20:06:45.000+08:00,2005-07-08T18:50:45.000+08:00
29314,30,1000,2,2007-04-10T22:37:20.996+08:00,7.99,2005-07-11T00:08:54.000+08:00,2005-07-17T21:01:54.000+08:00
26596,392,388,1,2007-04-28T23:27:57.996+08:00,0.99,2005-07-29T00:59:31.000+08:00,2005-08-03T23:43:31.000+08:00
31604,237,166,2,2007-04-30T17:48:47.996+08:00,2.99,2005-07-31T19:20:21.000+08:00,2005-08-04T00:41:21.000+08:00
28336,550,481,2,2007-04-28T07:28:47.996+08:00,2.99,2005-07-28T09:00:21.000+08:00,2005-07-29T05:52:21.000+08:00
27802,500,491,2,2007-04-30T14:27:34.996+08:00,3.99,2005-07-30T15:59:08.000+08:00,2005-08-06T21:49:08.000+08:00
19885,305,293,2,2007-03-01T06:54:34.996+08:00,4.99,2005-08-01T08:26:08.000+08:00,2005-08-09T04:09:08.000+08:00
19376,234,37,2,2007-02-17T09:27:50.996+08:00,5.99,2005-06-17T10:59:24.000+08:00,2005-06-23T07:30:24.000+08:00
22225,554,690,2,2007-03-20T19:16:09.996+08:00,2.99,2005-08-20T20:47:43.000+08:00,2005-08-26T19:37:43.000+08:00
31171,193,779,1,2007-04-08T18:34:51.996+08:00,6.99,2005-07-08T20:06:25.000+08:00,2005-07-14T20:04:25.000+08:00
31573,236,851,1,2007-04-08T21:50:49.996+08:00,0.99,2005-07-08T23:22:23.000+08:00,2005-07-10T03:17:23.000+08:00
31449,225,39,2,2007-04-30T20:30:35.996+08:00,2.99,2005-07-31T22:02:09.000+08:00,2005-08-07T20:46:09.000+08:00
31912,267,141,1,2007-04-09T15:40:01.996+08:00,6.99,2005-07-09T17:11:35.000+08:00,2005-07-17T17:59:35.000+08:00
28505,566,664,1,2007-04-28T23:31:46.996+08:00,2.99,2005-07-29T01:03:20.000+08:00,2005-08-04T21:54:20.000+08:00
26610,393,25,2,2007-04-30T08:02:29.996+08:00,7.99,2005-07-31T09:34:03.000+08:00,2005-08-08T05:30:03.000+08:00
25351,285,589,1,2007-04-11T04:23:08.996+08:00,4.99,2005-07-11T05:54:42.000+08:00,2005-07-18T08:19:42.000+08:00
24224,160,796,1,2007-03-17T10:10:34.996+08:00,2.99,2005-08-17T11:42:08.000+08:00,2005-08-22T07:45:08.000+08:00
19198,181,891,2,2007-02-21T21:17:25.996+08:00,4.99,2005-06-21T22:48:59.000+08:00,2005-06-28T19:32:59.000+08:00
18378,574,409,1,2007-02-21T00:14:51.996+08:00,6.99,2005-06-21T01:46:25.000+08:00,2005-06-26T07:44:25.000+08:00
25728,316,732,1,2007-04-28T11:22:24.996+08:00,1.99,2005-07-28T12:53:58.000+08:00,2005-08-03T14:04:58.000+08:00
25595,304,70,1,2007-04-12T12:45:18.996+08:00,4.99,2005-07-12T14:16:52.000+08:00,2005-07-18T19:48:52.000+08:00
28395,557,877,1,2007-04-11T23:40:29.996+08:00,0.99,2005-07-12T01:12:03.000+08:00,2005-07-15T23:48:03.000+08:00
17617,370,563,2,2007-02-14T23:33:58.996+08:00,6.99,2005-06-15T01:05:32.000+08:00,2005-06-23T02:34:32.000+08:00
31137,189,602,2,2007-04-07T09:52:40.996+08:00,0.99,2005-07-07T11:24:14.000+08:00,2005-07-11T16:26:14.000+08:00
23205,54,953,2,2007-03-18T22:04:22.996+08:00,5.99,2005-08-18T23:35:56.000+08:00,2005-08-26T18:37:56.000+08:00
27488,473,203,2,2007-04-28T10:44:17.996+08:00,7.99,2005-07-28T12:15:51.000+08:00,2005-08-05T06:34:51.000+08:00
28405,558,437,1,2007-04-06T22:01:10.996+08:00,3.99,2005-07-06T23:32:44.000+08:00,2005-07-14T01:35:44.000+08:00
31303,211,636,1,2007-04-12T07:46:34.996+08:00,4.99,2005-07-12T09:18:08.000+08:00,2005-07-21T04:27:08.000+08:00
20976,419,220,1,2007-03-02T18:27:14.996+08:00,2.99,2005-08-02T19:58:48.000+08:00,2005-08-03T19:30:48.000+08:00
23487,83,222,2,2007-03-23T10:20:44.996+08:00,5.99,2005-08-23T11:52:18.000+08:00,2005-08-28T15:28:18.000+08:00
19822,298,464,2,2007-03-01T01:03:54.996+08:00,6.99,2005-08-01T02:35:28.000+08:00,2005-08-08T02:24:28.000+08:00
21306,455,760,2,2007-03-19T08:55:11.996+08:00,2.99,2005-08-19T10:26:45.000+08:00,2005-08-23T05:31:45.000+08:00
23777,119,321,1,2007-03-01T15:59:01.996+08:00,4.99,2005-08-01T17:30:35.000+08:00,2005-08-02T14:48:35.000+08:00
18007,469,314,2,2007-02-15T14:58:17.996+08:00,0.99,2005-06-15T16:29:51.000+08:00,2005-06-18T14:06:51.000+08:00
27123,440,12,2,2007-04-10T03:02:02.996+08:00,0.99,2005-07-10T04:33:36.000+08:00,2005-07-12T08:13:36.000+08:00
27936,513,637,2,2007-04-07T08:42:57.996+08:00,4.99,2005-07-07T10:14:31.000+08:00,2005-07-12T09:38:31.000+08:00
23116,45,949,1,2007-03-19T18:47:05.996+08:00,3.99,2005-08-19T20:18:39.000+08:00,2005-08-28T21:06:39.000+08:00
26418,376,697,1,2007-04-07T07:47:54.996+08:00,0.99,2005-07-07T09:19:28.000+08:00,2005-07-10T06:47:28.000+08:00
31471,228,951,2,2007-04-06T00:05:33.996+08:00,0.99,2005-07-06T01:37:07.000+08:00,2005-07-11T06:02:07.000+08:00
21041,426,611,2,2007-03-21T00:51:51.996+08:00,6.99,2005-08-21T02:23:25.000+08:00,2005-08-30T07:08:25.000+08:00
20895,412,116,1,2007-03-21T13:51:03.996+08:00,6.99,2005-08-21T15:22:37.000+08:00,2005-08-29T19:23:37.000+08:00
24211,158,25,1,2007-03-23T11:31:25.996+08:00,2.99,2005-08-23T13:02:59.000+08:00,2005-08-24T17:45:59.000+08:00
25629,307,724,1,2007-04-10T17:14:34.996+08:00,3.99,2005-07-10T18:46:08.000+08:00,2005-07-16T17:32:08.000+08:00
24170,154,933,2,2007-03-21T23:06:23.996+08:00,7.99,2005-08-22T00:37:57.000+08:00,2005-08-29T05:44:57.000+08:00
21507,473,451,1,2007-03-22T11:07:03.996+08:00,4.99,2005-08-22T12:38:37.000+08:00,2005-08-29T14:01:37.000+08:00
28049,523,220,2,2007-04-09T07:15:20.996+08:00,2.99,2005-07-09T08:46:54.000+08:00,2005-07-14T04:13:54.000+08:00
29404,37,806,1,2007-04-30T01:04:37.996+08:00,5.99,2005-07-31T02:36:11.000+08:00,2005-08-07T01:19:11.000+08:00
18609,28,841,2,2007-02-15T03:26:33.996+08:00,2.99,2005-06-15T04:58:07.000+08:00,2005-06-17T23:56:07.000+08:00
18720,54,46,2,2007-02-18T08:23:28.996+08:00,6.99,2005-06-18T09:55:02.000+08:00,2005-06-23T07:19:02.000+08:00
18690,46,6,2,2007-02-20T06:02:04.996+08:00,8.99,2005-06-20T07:33:38.000+08:00,2005-06-29T11:45:38.000+08:00
25484,295,350,1,2007-04-28T17:36:04.996+08:00,7.99,2005-07-28T19:07:38.000+08:00,2005-08-03T15:13:38.000+08:00
28912,202,834,2,2007-04-09T09:00:00.996+08:00,2.99,2005-07-09T10:31:34.000+08:00,2005-07-15T08:50:34.000+08:00
27755,497,747,2,2007-04-08T15:01:20.996+08:00,0.99,2005-07-08T16:32:54.000+08:00,2005-07-09T14:15:54.000+08:00
28444,561,638,2,2007-04-11T19:37:40.996+08:00,2.99,2005-07-11T21:09:14.000+08:00,2005-07-14T18:26:14.000+08:00
30440,128,859,2,2007-04-27T21:43:40.996+08:00,4.99,2005-07-27T23:15:14.000+08:00,2005-07-29T03:18:14.000+08:00
18854,90,816,2,2007-02-19T03:31:02.996+08:00,6.99,2005-06-19T05:02:36.000+08:00,2005-06-28T04:52:36.000+08:00
29396,36,961,1,2007-04-30T01:49:04.996+08:00,4.99,2005-07-30T03:20:38.000+08:00,2005-08-02T02:54:38.000+08:00
20309,352,575,1,2007-03-17T11:05:03.996+08:00,6.99,2005-08-17T12:36:37.000+08:00,2005-08-22T11:10:37.000+08:00
31834,546,492,1,2007-04-30T19:44:46.996+08:00,3.99,2005-07-08T06:29:43.000+08:00,2005-07-17T07:20:43.000+08:00
29545,49,392,2,2007-04-28T04:01:42.996+08:00,8.99,2005-07-28T05:33:16.000+08:00,2005-08-06T01:04:16.000+08:00
23717,112,189,1,2007-03-21T07:42:54.996+08:00,0.99,2005-08-21T09:14:28.000+08:00,2005-08-24T05:05:28.000+08:00
27668,488,119,1,2007-04-30T23:51:26.996+08:00,0.99,2005-07-31T01:23:00.000+08:00,2005-08-01T01:16:00.000+08:00
27820,502,622,2,2007-04-27T07:50:55.996+08:00,3.99,2005-07-27T09:22:29.000+08:00,2005-08-03T13:53:29.000+08:00
31286,210,553,2,2007-04-10T21:52:28.996+08:00,0.99,2005-07-10T23:24:02.000+08:00,2005-07-12T20:28:02.000+08:00
29705,64,871,2,2007-04-29T11:32:53.996+08:00,4.99,2005-07-29T13:04:27.000+08:00,2005-08-03T12:21:27.000+08:00
31782,254,832,2,2007-04-30T22:21:12.996+08:00,1.99,2005-07-30T23:52:46.000+08:00,2005-08-05T23:13:46.000+08:00
31560,235,901,1,2007-04-11T01:55:27.996+08:00,2.99,2005-07-11T03:27:01.000+08:00,2005-07-16T06:42:01.000+08:00
24036,143,470,1,2007-03-22T16:31:37.996+08:00,5.99,2005-08-22T18:03:11.000+08:00,2005-08-27T12:19:11.000+08:00
25709,314,984,2,2007-04-29T13:14:11.996+08:00,4.99,2005-07-29T14:45:45.000+08:00,2005-08-03T20:10:45.000+08:00
23005,33,18,1,2007-03-20T18:40:45.996+08:00,0.99,2005-08-20T20:12:19.000+08:00,2005-08-23T00:23:19.000+08:00
22663,206,46,2,2007-03-20T02:27:17.996+08:00,9.99,2005-08-20T03:58:51.000+08:00,2005-08-28T00:45:51.000+08:00
31453,226,331,1,2007-04-09T19:16:02.996+08:00,2.99,2005-07-09T20:47:36.000+08:00,2005-07-12T01:36:36.000+08:00
22060,535,813,2,2007-03-18T21:01:05.996+08:00,1.99,2005-08-18T22:32:39.000+08:00,2005-08-26T01:54:39.000+08:00
21953,524,873,1,2007-03-21T08:00:05.996+08:00,2.99,2005-08-21T09:31:39.000+08:00,2005-08-26T11:55:39.000+08:00
31571,236,251,2,2007-04-06T15:36:20.996+08:00,4.99,2005-07-06T17:07:54.000+08:00,2005-07-07T13:28:54.000+08:00
19671,280,784,1,2007-03-02T16:29:51.996+08:00,4.99,2005-08-02T18:01:25.000+08:00,2005-08-11T15:02:25.000+08:00
18029,476,468,1,2007-02-16T10:22:51.996+08:00,3.99,2005-06-16T11:54:25.000+08:00,2005-06-22T11:09:25.000+08:00
30422,126,139,1,2007-04-30T22:20:47.996+08:00,6.99,2005-07-30T23:52:21.000+08:00,2005-08-08T20:50:21.000+08:00
19847,300,412,2,2007-03-20T00:20:56.996+08:00,6.99,2005-08-20T01:52:30.000+08:00,2005-08-28T04:57:30.000+08:00
29631,57,610,1,2007-04-30T06:47:12.996+08:00,0.99,2005-07-30T08:18:46.000+08:00,2005-08-06T06:10:46.000+08:00
18134,506,840,2,2007-02-16T01:41:35.996+08:00,0.99,2005-06-16T03:13:09.000+08:00,2005-06-16T22:42:09.000+08:00
23283,62,710,1,2007-03-22T23:43:44.996+08:00,6.99,2005-08-23T01:15:18.000+08:00,2005-08-29T02:58:18.000+08:00
20363,359,248,1,2007-03-02T04:22:01.996+08:00,4.99,2005-08-02T05:53:35.000+08:00,2005-08-05T02:58:35.000+08:00
28982,208,464,2,2007-04-08T23:04:28.996+08:00,4.99,2005-07-09T00:36:02.000+08:00,2005-07-14T04:06:02.000+08:00
27751,497,714,1,2007-04-06T08:33:21.996+08:00,2.99,2005-07-06T10:04:55.000+08:00,2005-07-11T15:58:55.000+08:00
22313,564,962,1,2007-03-01T10:24:48.996+08:00,2.99,2005-08-01T11:56:22.000+08:00,2005-08-07T07:13:22.000+08:00
31963,440,706,1,2007-05-14T13:44:29.996+08:00,4.99,2006-02-14T15:16:03.000+08:00,
23009,34,525,1,2007-03-01T10:20:58.996+08:00,0.99,2005-08-01T11:52:32.000+08:00,2005-08-02T10:47:32.000+08:00
29096,10,164,1,2007-04-07T12:42:39.996+08:00,1.99,2005-07-07T14:14:13.000+08:00,2005-07-12T18:32:13.000+08:00
20911,414,964,2,2007-03-19T03:39:58.996+08:00,4.99,2005-08-19T05:11:32.000+08:00,2005-08-22T02:20:32.000+08:00
29473,42,589,1,2007-04-28T17:01:06.996+08:00,6.99,2005-07-28T18:32:40.000+08:00,2005-08-06T23:45:40.000+08:00
27496,474,924,1,2007-04-08T15:31:48.996+08:00,2.99,2005-07-08T17:03:22.000+08:00,2005-07-17T22:39:22.000+08:00
31522,231,613,1,2007-04-29T09:46:53.996+08:00,0.99,2005-07-29T11:18:27.000+08:00,2005-07-30T05:21:27.000+08:00
29342,32,624,1,2007-04-09T14:25:41.996+08:00,9.99,2005-07-09T15:57:15.000+08:00,2005-07-17T13:42:15.000+08:00
24231,160,576,2,2007-03-23T06:37:37.996+08:00,2.99,2005-08-23T08:09:11.000+08:00,2005-08-28T05:57:11.000+08:00
28589,573,351,2,2007-04-30T14:45:12.996+08:00,2.99,2005-07-31T16:16:46.000+08:00,2005-08-02T22:00:46.000+08:00
29593,53,78,2,2007-04-09T08:43:05.996+08:00,2.99,2005-07-09T10:14:39.000+08:00,2005-07-10T13:31:39.000+08:00
22523,587,887,2,2007-03-02T17:38:47.996+08:00,4.99,2005-08-02T19:10:21.000+08:00,2005-08-04T00:44:21.000+08:00
19845,300,35,2,2007-03-19T15:29:46.996+08:00,3.99,2005-08-19T17:01:20.000+08:00,2005-08-24T17:26:20.000+08:00
25707,314,291,2,2007-04-28T17:28:12.996+08:00,0.99,2005-07-28T18:59:46.000+08:00,2005-07-29T22:51:46.000+08:00
23679,107,767,1,2007-03-21T14:51:25.996+08:00,4.99,2005-08-21T16:22:59.000+08:00,2005-08-22T21:15:59.000+08:00
20553,377,678,1,2007-03-19T15:16:07.996+08:00,2.99,2005-08-19T16:47:41.000+08:00,2005-08-20T13:30:41.000+08:00
28896,598,106,2,2007-04-27T07:26:06.996+08:00,6.99,2005-07-27T08:57:40.000+08:00,2005-08-04T09:55:40.000+08:00
19825,298,931,2,2007-03-17T20:26:45.996+08:00,0.99,2005-08-17T21:58:19.000+08:00,2005-08-20T22:10:19.000+08:00
18919,108,288,1,2007-02-15T16:42:12.996+08:00,2.99,2005-06-15T18:13:46.000+08:00,2005-06-18T22:50:46.000+08:00
18936,112,16,2,2007-02-17T05:19:12.996+08:00,2.99,2005-06-17T06:50:46.000+08:00,2005-06-19T08:51:46.000+08:00
27265,452,844,2,2007-04-30T17:41:27.996+08:00,6.99,2005-07-30T19:13:01.000+08:00,2005-08-07T19:18:01.000+08:00
20072,327,1000,1,2007-03-23T16:24:27.996+08:00,9.99,2005-08-23T17:56:01.000+08:00,2005-08-31T21:49:01.000+08:00
27753,497,502,1,2007-04-08T01:12:07.996+08:00,4.99,2005-07-08T02:43:41.000+08:00,2005-07-14T02:20:41.000+08:00
25548,300,750,1,2007-04-28T21:59:31.996+08:00,6.99,2005-07-28T23:31:05.000+08:00,2005-08-06T17:36:05.000+08:00
20539,376,228,2,2007-03-01T06:28:05.996+08:00,3.99,2005-08-01T07:59:39.000+08:00,2005-08-08T03:55:39.000+08:00
19728,287,270,1,2007-03-23T05:33:41.996+08:00,2.99,2005-08-23T07:05:15.000+08:00,2005-09-01T11:41:15.000+08:00
30528,135,314,1,2007-04-30T03:06:02.996+08:00,6.99,2005-07-30T04:37:36.000+08:00,2005-08-08T10:14:36.000+08:00
20979,419,587,1,2007-03-18T19:57:08.996+08:00,5.99,2005-08-18T21:28:42.000+08:00,2005-08-25T18:02:42.000+08:00
28375,553,349,2,2007-04-30T02:10:43.996+08:00,2.99,2005-07-31T03:42:17.000+08:00,2005-08-04T02:02:17.000+08:00
24080,147,244,1,2007-03-18T21:26:11.996+08:00,4.99,2005-08-18T22:57:45.000+08:00,2005-08-21T22:43:45.000+08:00
24867,237,228,2,2007-03-17T08:47:23.996+08:00,5.99,2005-08-17T10:18:57.000+08:00,2005-08-26T12:48:57.000+08:00
24701,216,994,2,2007-03-21T20:37:18.996+08:00,4.99,2005-08-21T22:08:52.000+08:00,2005-08-22T18:28:52.000+08:00
24476,186,629,2,2007-03-22T06:29:15.996+08:00,0.99,2005-08-22T08:00:49.000+08:00,2005-08-27T05:53:49.000+08:00
22037,533,468,1,2007-03-17T14:37:08.996+08:00,2.99,2005-08-17T16:08:42.000+08:00,2005-08-20T20:12:42.000+08:00
22665,206,91,2,2007-03-21T19:15:13.996+08:00,0.99,2005-08-21T20:46:47.000+08:00,2005-08-22T22:25:47.000+08:00
31335,214,322,2,2007-04-28T07:04:17.996+08:00,5.99,2005-07-28T08:35:51.000+08:00,2005-08-05T07:57:51.000+08:00
24004,140,329,1,2007-03-23T14:15:28.996+08:00,2.99,2005-08-23T15:47:02.000+08:00,2005-08-25T19:37:02.000+08:00
24315,170,720,2,2007-03-20T13:25:27.996+08:00,6.99,2005-08-20T14:57:01.000+08:00,2005-08-27T10:48:01.000+08:00
27824,502,434,2,2007-04-28T14:48:52.996+08:00,4.99,2005-07-28T16:20:26.000+08:00,2005-08-04T19:11:26.000+08:00
29487,43,634,2,2007-04-12T10:30:22.996+08:00,0.99,2005-07-12T12:01:56.000+08:00,2005-07-16T17:32:56.000+08:00
22228,554,232,1,2007-03-21T17:04:10.996+08:00,2.99,2005-08-21T18:35:44.000+08:00,2005-08-25T23:54:44.000+08:00
27698,491,347,2,2007-04-30T22:11:30.996+08:00,4.99,2005-07-31T23:43:04.000+08:00,2005-08-03T00:43:04.000+08:00
31838,260,223,2,2007-04-11T17:37:59.996+08:00,2.99,2005-07-11T19:09:33.000+08:00,2005-07-12T20:16:33.000+08:00
